Predicted_Temperature_C,Actual_Temperature_C
1.376139153044759,4.1
1.376139153044759,3.9
4.974909440074356,6.9
10.117290395552486,9.4
13.909736390569725,14.1
4.974909440074356,4.8
13.909736390569725,12.4
4.974909440074356,4.3
17.350642321874798,15.2
4.974909440074356,4.2
10.117290395552486,12.1
1.376139153044759,0.5
13.909736390569725,15.6
13.909736390569725,10.4
9.91277735738539,9.5
10.117290395552486,9.5
10.117290395552486,13.4
10.117290395552486,11.5
10.117290395552486,8.9
13.909736390569725,13.3
10.117290395552486,13.3
4.974909440074356,5.4
4.974909440074356,7.6
9.91277735738539,7.5
4.974909440074356,7.9
14.765492677415594,13.0
4.974909440074356,8.4
10.117290395552486,11.8
10.117290395552486,10.9
4.974909440074356,3.6
10.117290395552486,11.4
19.100811957160026,18.7
14.765492677415594,12.5
10.117290395552486,10.3
10.117290395552486,12.9
19.100811957160026,16.9
10.117290395552486,8.4
18.805119195564558,17.0
13.909736390569725,12.7
4.974909440074356,2.8
4.974909440074356,2.4
10.117290395552486,10.2
4.974909440074356,4.1
10.117290395552486,10.5
10.117290395552486,7.6
10.117290395552486,13.8
18.805119195564558,17.3
13.909736390569725,12.5
10.117290395552486,10.1
4.974909440074356,2.7
9.91277735738539,6.0
1.376139153044759,-2.2
10.117290395552486,9.7
10.117290395552486,8.5
9.91277735738539,14.2
4.974909440074356,9.8
18.878026101842188,16.5
14.765492677415594,12.7
10.117290395552486,11.0
9.91277735738539,13.3
10.117290395552486,9.5
17.350642321874798,12.1
4.974909440074356,1.7
13.909736390569725,11.9
10.117290395552486,11.3
26.461133042579792,23.8
13.909736390569725,12.3
9.91277735738539,14.4
4.974909440074356,6.3
14.765492677415594,13.3
9.91277735738539,9.5
4.974909440074356,7.8
10.117290395552486,10.5
9.91277735738539,10.5
14.765492677415594,14.6
4.974909440074356,5.9
4.974909440074356,8.6
10.117290395552486,12.8
10.117290395552486,7.6
4.974909440074356,3.9
10.117290395552486,10.2
10.117290395552486,9.6
1.376139153044759,1.9
9.91277735738539,9.5
10.117290395552486,11.0
13.909736390569725,13.6
13.909736390569725,13.9
10.117290395552486,9.4
10.117290395552486,10.2
14.765492677415594,15.2
4.974909440074356,5.4
4.974909440074356,7.9
9.91277735738539,14.5
10.117290395552486,12.8
9.91277735738539,11.2
4.974909440074356,7.3
14.765492677415594,13.2
19.100811957160026,18.7
1.376139153044759,-1.9
19.100811957160026,20.3
4.974909440074356,6.4
9.91277735738539,8.1
10.117290395552486,7.9
18.878026101842188,17.9
14.765492677415594,15.3
4.974909440074356,6.0
13.909736390569725,14.2
4.974909440074356,4.2
4.974909440074356,2.3
10.117290395552486,13.1
14.765492677415594,13.3
10.117290395552486,10.2
13.909736390569725,18.4
10.117290395552486,11.9
10.117290395552486,11.6
17.350642321874798,17.2
4.974909440074356,7.5
10.117290395552486,11.1
10.117290395552486,9.7
10.117290395552486,11.8
19.100811957160026,18.3
9.91277735738539,7.7
4.974909440074356,5.7
14.765492677415594,14.8
14.765492677415594,17.7
14.765492677415594,13.4
14.765492677415594,13.2
10.117290395552486,6.5
10.117290395552486,9.5
4.974909440074356,6.1
13.909736390569725,14.1
14.765492677415594,14.6
4.974909440074356,7.7
1.376139153044759,-0.9
14.765492677415594,11.3
9.91277735738539,10.0
10.117290395552486,9.7
4.974909440074356,2.5
18.805119195564558,16.1
10.117290395552486,8.4
18.805119195564558,22.2
1.376139153044759,-2.6
4.974909440074356,4.3
10.117290395552486,11.1
1.376139153044759,2.4
10.117290395552486,8.5
14.765492677415594,12.3
14.765492677415594,11.8
4.974909440074356,3.9
18.805119195564558,18.6
10.117290395552486,7.9
14.765492677415594,15.3
10.117290395552486,9.2
4.974909440074356,2.7
13.909736390569725,10.2
10.117290395552486,10.2
4.974909440074356,4.1
14.765492677415594,11.9
-26.456771019432118,-16.4
-14.043599717114265,-11.2
9.91277735738539,8.2
-8.489393666678781,-4.2
1.376139153044759,4.5
9.91277735738539,5.5
4.974909440074356,6.5
10.117290395552486,9.0
4.974909440074356,7.0
4.974909440074356,2.3
10.117290395552486,10.2
4.974909440074356,7.0
10.117290395552486,7.3
14.765492677415594,14.5
14.765492677415594,11.6
22.197511185850736,21.4
1.376139153044759,-0.4
14.765492677415594,17.7
9.91277735738539,12.8
4.974909440074356,4.2
1.376139153044759,0.7
18.805119195564558,17.9
10.117290395552486,11.0
14.765492677415594,15.2
10.117290395552486,11.9
10.117290395552486,10.6
13.909736390569725,16.4
4.974909440074356,3.0
22.197511185850736,22.2
10.117290395552486,7.4
18.878026101842188,17.9
4.974909440074356,7.7
18.878026101842188,19.5
14.765492677415594,13.5
14.765492677415594,17.8
1.376139153044759,2.0
4.974909440074356,10.0
14.765492677415594,16.2
18.805119195564558,18.6
19.100811957160026,16.7
4.974909440074356,5.5
19.100811957160026,16.6
1.376139153044759,2.7
10.117290395552486,10.5
18.805119195564558,15.7
17.350642321874798,14.0
14.765492677415594,17.5
14.765492677415594,14.2
14.765492677415594,14.9
10.117290395552486,7.2
14.765492677415594,12.4
13.909736390569725,16.2
10.117290395552486,9.7
10.117290395552486,10.5
13.909736390569725,12.7
10.117290395552486,10.2
4.974909440074356,4.2
18.805119195564558,17.2
14.765492677415594,16.7
4.974909440074356,7.2
14.765492677415594,12.7
10.117290395552486,6.2
10.117290395552486,7.2
9.91277735738539,8.9
1.376139153044759,-1.2
4.974909440074356,6.0
10.117290395552486,9.0
4.974909440074356,6.4
14.765492677415594,15.3
4.974909440074356,9.1
10.117290395552486,11.5
14.765492677415594,12.9
10.117290395552486,10.5
9.91277735738539,5.1
10.117290395552486,7.7
18.805119195564558,15.5
14.765492677415594,14.7
26.461133042579792,28.5
4.974909440074356,8.0
10.117290395552486,7.2
10.117290395552486,11.3
14.765492677415594,12.2
14.765492677415594,16.1
10.117290395552486,8.6
13.909736390569725,12.1
10.117290395552486,11.2
22.197511185850736,19.7
10.117290395552486,7.5
13.909736390569725,13.0
9.91277735738539,15.4
14.765492677415594,12.5
10.117290395552486,12.2
23.940568306129897,23.3
4.974909440074356,4.8
4.974909440074356,7.4
4.974909440074356,6.0
14.765492677415594,14.5
9.91277735738539,7.3
10.117290395552486,9.9
9.91277735738539,9.8
14.765492677415594,14.2
14.765492677415594,13.2
18.878026101842188,17.5
10.117290395552486,9.7
4.974909440074356,3.5
24.15171635902741,25.9
14.765492677415594,13.5
10.117290395552486,8.0
23.940568306129897,26.1
10.117290395552486,10.6
10.117290395552486,9.9
4.974909440074356,6.2
4.974909440074356,3.7
19.100811957160026,15.8
18.878026101842188,17.4
18.805119195564558,20.5
1.376139153044759,1.0
9.91277735738539,10.8
10.117290395552486,8.8
10.117290395552486,9.9
4.974909440074356,5.9
4.974909440074356,5.8
4.974909440074356,4.4
4.974909440074356,7.7
14.765492677415594,16.4
10.117290395552486,10.4
13.909736390569725,10.1
4.974909440074356,7.0
4.974909440074356,2.5
14.765492677415594,12.1
18.805119195564558,17.3
14.765492677415594,16.2
10.117290395552486,10.6
14.765492677415594,16.5
4.974909440074356,7.6
4.974909440074356,5.1
18.878026101842188,18.0
4.974909440074356,3.0
13.909736390569725,14.2
4.974909440074356,2.9
18.805119195564558,17.1
18.878026101842188,18.8
23.940568306129897,20.9
10.117290395552486,11.3
4.974909440074356,3.9
9.91277735738539,14.3
9.91277735738539,10.9
10.117290395552486,11.5
13.909736390569725,16.4
14.765492677415594,11.9
1.376139153044759,5.7
10.117290395552486,8.5
23.940568306129897,28.4
10.117290395552486,9.1
18.805119195564558,20.5
18.878026101842188,19.1
18.805119195564558,16.0
13.909736390569725,11.0
4.974909440074356,4.5
13.909736390569725,13.0
14.765492677415594,13.0
23.940568306129897,28.3
19.100811957160026,24.8
4.974909440074356,9.2
1.376139153044759,0.2
18.805119195564558,21.4
13.909736390569725,16.6
10.117290395552486,9.4
18.878026101842188,18.1
14.765492677415594,12.2
24.15171635902741,22.5
10.117290395552486,7.1
19.100811957160026,14.9
4.974909440074356,7.3
4.974909440074356,6.4
10.117290395552486,11.5
4.974909440074356,5.6
22.197511185850736,19.9
-3.1543837408101134,-2.2
9.91277735738539,7.6
18.805119195564558,21.5
4.974909440074356,3.9
18.878026101842188,18.2
26.461133042579792,25.7
10.117290395552486,8.3
18.805119195564558,18.0
14.765492677415594,16.9
9.91277735738539,15.5
22.197511185850736,21.4
1.376139153044759,1.6
14.765492677415594,14.2
19.100811957160026,17.2
4.974909440074356,7.0
4.974909440074356,6.1
18.805119195564558,21.8
14.765492677415594,14.0
14.765492677415594,13.1
26.461133042579792,29.1
14.765492677415594,13.0
9.91277735738539,7.7
1.376139153044759,1.3
13.909736390569725,16.6
9.059042673007092,2.4
4.974909440074356,6.9
10.117290395552486,9.3
10.117290395552486,12.5
9.91277735738539,12.3
10.117290395552486,9.0
19.100811957160026,22.4
17.350642321874798,12.2
17.350642321874798,18.1
4.974909440074356,2.3
18.878026101842188,18.2
18.805119195564558,18.9
18.805119195564558,20.9
18.805119195564558,20.7
10.117290395552486,9.5
14.765492677415594,16.3
18.878026101842188,16.6
4.974909440074356,4.8
13.909736390569725,16.1
19.100811957160026,20.5
4.974909440074356,3.7
4.974909440074356,6.2
23.940568306129897,22.2
18.805119195564558,20.9
18.805119195564558,20.1
1.376139153044759,-1.4
4.974909440074356,8.2
22.197511185850736,20.5
10.117290395552486,9.1
9.91277735738539,12.5
19.100811957160026,21.3
14.765492677415594,14.4
18.878026101842188,20.1
18.878026101842188,20.1
18.805119195564558,16.9
4.974909440074356,4.6
9.91277735738539,6.1
4.974909440074356,5.2
4.974909440074356,3.3
9.91277735738539,8.7
30.020231814771137,26.1
9.91277735738539,6.7
22.197511185850736,24.2
17.350642321874798,17.5
14.765492677415594,14.3
10.117290395552486,9.1
17.350642321874798,15.9
10.117290395552486,10.7
9.91277735738539,6.5
26.461133042579792,26.6
9.059042673007092,11.1
30.020231814771137,29.8
23.940568306129897,22.9
26.461133042579792,29.1
13.909736390569725,11.6
30.020231814771137,30.6
13.909736390569725,15.7
34.14283198024077,30.8
18.805119195564558,18.8
24.15171635902741,23.0
26.461133042579792,28.6
18.878026101842188,16.9
9.91277735738539,13.1
14.765492677415594,15.0
18.878026101842188,19.3
18.878026101842188,18.1
30.384667503134857,25.9
9.91277735738539,10.0
10.117290395552486,7.2
19.100811957160026,22.7
10.117290395552486,12.5
14.765492677415594,11.3
9.91277735738539,9.5
23.940568306129897,23.6
9.91277735738539,14.7
9.91277735738539,13.1
30.384667503134857,30.1
18.878026101842188,19.5
27.95226256176793,31.6
17.350642321874798,14.1
23.940568306129897,23.2
10.117290395552486,10.6
27.95226256176793,26.1
18.878026101842188,18.8
22.197511185850736,21.5
10.117290395552486,12.0
10.117290395552486,9.8
21.74222346272518,17.2
27.95226256176793,33.9
14.765492677415594,16.0
14.765492677415594,17.5
17.350642321874798,12.9
17.350642321874798,13.5
9.91277735738539,12.7
14.765492677415594,14.2
18.805119195564558,21.2
27.95226256176793,29.0
23.940568306129897,26.7
10.117290395552486,13.0
13.909736390569725,15.5
10.117290395552486,10.3
18.878026101842188,20.7
14.765492677415594,17.2
1.376139153044759,1.0
19.100811957160026,19.6
18.805119195564558,17.9
14.765492677415594,14.7
4.974909440074356,6.5
14.765492677415594,13.6
13.909736390569725,15.7
4.974909440074356,6.7
9.91277735738539,9.1
4.974909440074356,7.6
14.765492677415594,15.7
23.940568306129897,27.2
14.765492677415594,14.1
1.376139153044759,4.9
13.909736390569725,11.1
4.974909440074356,5.4
1.376139153044759,3.6
-3.1543837408101134,-2.1
23.940568306129897,23.8
4.974909440074356,3.7
14.765492677415594,16.0
19.100811957160026,19.0
26.461133042579792,26.0
10.117290395552486,13.7
14.765492677415594,14.2
4.974909440074356,9.4
19.100811957160026,20.2
10.117290395552486,10.1
1.376139153044759,0.2
23.940568306129897,26.1
-3.1543837408101134,-3.3
4.974909440074356,4.2
10.117290395552486,11.4
1.376139153044759,3.3
18.805119195564558,16.3
18.805119195564558,16.1
23.940568306129897,21.5
4.974909440074356,6.7
23.940568306129897,26.5
21.74222346272518,27.0
9.91277735738539,11.1
4.974909440074356,2.2
-3.1543837408101134,-6.7
9.91277735738539,11.6
14.765492677415594,17.0
18.805119195564558,19.1
22.197511185850736,22.7
13.909736390569725,14.5
9.91277735738539,10.0
10.117290395552486,13.9
26.461133042579792,23.9
1.376139153044759,-0.1
9.91277735738539,8.1
10.117290395552486,10.3
23.940568306129897,22.4
9.91277735738539,5.2
9.91277735738539,14.7
18.805119195564558,15.5
14.765492677415594,11.2
13.909736390569725,15.7
13.909736390569725,14.5
30.020231814771137,28.0
4.974909440074356,3.5
19.100811957160026,18.4
4.974909440074356,8.0
10.117290395552486,7.6
22.197511185850736,23.3
4.974909440074356,3.2
9.91277735738539,5.5
1.376139153044759,2.1
1.376139153044759,1.0
4.974909440074356,1.0
14.765492677415594,13.6
18.878026101842188,17.8
9.91277735738539,14.0
18.805119195564558,19.0
4.974909440074356,1.0
14.765492677415594,18.1
14.765492677415594,11.9
18.878026101842188,16.2
10.117290395552486,9.6
17.350642321874798,21.0
9.91277735738539,10.9
19.100811957160026,20.2
4.974909440074356,6.4
10.117290395552486,7.7
35.14479825743949,34.7
9.91277735738539,6.3
30.020231814771137,28.6
4.974909440074356,5.4
9.91277735738539,14.6
27.95226256176793,20.9
9.91277735738539,6.1
27.95226256176793,31.3
18.805119195564558,21.1
10.117290395552486,10.4
22.197511185850736,23.6
13.909736390569725,12.7
18.805119195564558,16.3
14.765492677415594,19.0
4.974909440074356,2.6
-3.1543837408101134,-1.7
1.376139153044759,-1.4
9.91277735738539,7.1
-3.1543837408101134,-3.7
23.940568306129897,24.7
18.878026101842188,20.0
18.878026101842188,19.7
1.376139153044759,-0.7
17.350642321874798,23.7
18.805119195564558,22.0
18.805119195564558,21.0
26.461133042579792,26.2
19.100811957160026,18.0
14.765492677415594,13.2
4.974909440074356,4.0
18.805119195564558,19.5
17.350642321874798,15.0
9.91277735738539,14.5
9.91277735738539,5.9
19.100811957160026,21.0
4.974909440074356,7.7
14.765492677415594,16.0
18.878026101842188,17.5
1.376139153044759,1.5
18.805119195564558,17.5
18.878026101842188,18.5
10.117290395552486,8.5
13.909736390569725,12.0
4.974909440074356,3.5
4.974909440074356,6.7
22.197511185850736,20.1
19.100811957160026,16.6
23.940568306129897,23.2
4.974909440074356,5.0
22.197511185850736,21.2
13.909736390569725,14.7
4.974909440074356,3.5
13.909736390569725,13.0
14.765492677415594,16.0
23.940568306129897,22.3
23.940568306129897,27.7
27.95226256176793,35.0
19.100811957160026,19.1
27.95226256176793,28.2
19.100811957160026,18.2
23.940568306129897,26.2
4.974909440074356,4.5
9.91277735738539,9.6
32.727365107914395,28.7
1.376139153044759,0.1
1.376139153044759,4.7
4.974909440074356,1.1
1.376139153044759,-0.4
22.197511185850736,20.6
18.805119195564558,16.6
23.940568306129897,23.7
18.805119195564558,18.7
1.376139153044759,3.1
23.940568306129897,26.0
18.805119195564558,17.0
4.974909440074356,1.5
4.974909440074356,3.2
26.461133042579792,25.1
27.95226256176793,32.1
18.805119195564558,21.4
13.909736390569725,13.2
4.974909440074356,7.0
9.91277735738539,13.5
27.95226256176793,31.7
30.384667503134857,28.5
27.95226256176793,32.1
35.14479825743949,34.2
1.376139153044759,0.6
4.974909440074356,3.0
18.878026101842188,20.2
1.376139153044759,0.2
4.974909440074356,6.5
4.974909440074356,7.1
17.350642321874798,19.4
-3.1543837408101134,-5.5
19.100811957160026,15.5
13.909736390569725,10.7
18.805119195564558,20.0
26.461133042579792,28.7
10.117290395552486,10.1
27.95226256176793,33.2
13.909736390569725,12.6
9.91277735738539,12.7
35.14479825743949,36.5
4.974909440074356,3.5
13.909736390569725,16.3
35.14479825743949,34.2
-3.1543837408101134,-1.5
4.974909440074356,4.5
13.909736390569725,15.7
10.117290395552486,9.2
9.91277735738539,7.7
14.765492677415594,13.9
10.117290395552486,10.5
22.197511185850736,20.0
14.765492677415594,11.8
14.765492677415594,14.8
18.878026101842188,18.3
30.020231814771137,32.0
22.197511185850736,25.2
18.878026101842188,17.7
30.020231814771137,30.0
30.020231814771137,31.4
27.441771031581034,28.6
23.940568306129897,22.4
27.95226256176793,28.0
14.765492677415594,14.6
27.95226256176793,22.8
22.197511185850736,23.9
10.117290395552486,11.2
18.805119195564558,19.5
13.909736390569725,13.5
22.197511185850736,22.8
4.974909440074356,2.6
9.91277735738539,8.0
9.91277735738539,9.7
23.940568306129897,24.7
19.100811957160026,20.4
9.059042673007092,9.8
26.461133042579792,31.3
10.117290395552486,13.2
26.461133042579792,29.4
9.91277735738539,15.7
13.909736390569725,17.2
-8.489393666678781,-7.0
4.974909440074356,4.9
-3.1543837408101134,-3.2
-14.043599717114265,-15.7
-26.456771019432118,-36.8
1.376139153044759,-2.8
4.974909440074356,4.0
-8.489393666678781,-4.4
18.805119195564558,20.8
1.376139153044759,-1.7
-0.4696392327988716,-3.4
-8.489393666678781,-10.4
-8.489393666678781,-3.3
14.765492677415594,14.3
23.940568306129897,22.8
1.376139153044759,0.0
18.805119195564558,16.1
1.376139153044759,0.2
-14.043599717114265,-16.5
-8.489393666678781,-10.0
-14.043599717114265,-14.9
10.117290395552486,13.4
-14.043599717114265,-17.5
4.974909440074356,0.6
14.765492677415594,13.9
-26.456771019432118,-29.8
-26.456771019432118,-42.0
-0.4696392327988716,-1.1
27.95226256176793,29.1
-14.043599717114265,-13.9
4.974909440074356,2.4
-3.1543837408101134,0.6
-26.456771019432118,-24.3
9.91277735738539,6.8
-8.489393666678781,-8.2
9.059042673007092,15.0
-26.456771019432118,-33.7
4.974909440074356,9.3
-3.1543837408101134,0.9
13.909736390569725,14.8
13.909736390569725,15.8
14.765492677415594,13.2
4.974909440074356,6.3
-23.062637414373484,-31.0
4.974909440074356,3.0
18.805119195564558,16.8
14.765492677415594,17.4
14.765492677415594,13.9
4.974909440074356,5.7
9.91277735738539,6.6
9.91277735738539,8.9
13.909736390569725,17.7
19.100811957160026,19.6
4.974909440074356,3.8
14.765492677415594,17.4
18.878026101842188,17.1
18.878026101842188,19.0
18.805119195564558,19.2
23.940568306129897,21.9
9.91277735738539,6.9
23.940568306129897,22.7
1.376139153044759,0.6
9.91277735738539,6.6
1.376139153044759,1.3
4.974909440074356,2.1
19.100811957160026,17.0
18.805119195564558,14.9
1.376139153044759,1.3
17.350642321874798,18.3
1.376139153044759,3.1
4.974909440074356,7.3
-14.043599717114265,-13.5
14.765492677415594,17.5
9.91277735738539,7.2
14.765492677415594,14.7
1.376139153044759,0.0
4.974909440074356,6.2
1.376139153044759,6.0
18.805119195564558,17.9
-8.489393666678781,-11.6
1.376139153044759,2.2
10.117290395552486,10.7
4.974909440074356,7.0
4.974909440074356,4.4
18.805119195564558,18.3
9.059042673007092,13.0
1.376139153044759,0.7
9.91277735738539,10.1
1.376139153044759,-0.4
1.376139153044759,-0.9
23.940568306129897,27.6
17.350642321874798,25.3
-23.062637414373484,-32.4
13.909736390569725,17.4
1.376139153044759,1.8
1.376139153044759,-2.1
4.974909440074356,8.0
-0.4696392327988716,6.6
-3.1543837408101134,-4.9
4.974909440074356,5.6
-3.1543837408101134,-3.5
26.461133042579792,25.4
14.765492677415594,18.4
23.940568306129897,28.3
-3.1543837408101134,-7.5
14.765492677415594,16.9
14.765492677415594,14.4
23.940568306129897,22.7
4.974909440074356,6.3
13.909736390569725,14.8
-3.1543837408101134,-1.0
19.100811957160026,21.3
9.91277735738539,10.2
22.197511185850736,20.7
1.376139153044759,4.9
9.91277735738539,11.6
-23.062637414373484,-33.1
-8.489393666678781,-5.4
1.376139153044759,-0.8
14.765492677415594,16.9
-14.043599717114265,-12.1
10.117290395552486,9.3
-23.062637414373484,-14.8
4.974909440074356,1.3
14.765492677415594,17.3
9.91277735738539,10.3
4.974909440074356,2.4
4.974909440074356,2.2
1.376139153044759,-0.9
4.974909440074356,3.5
19.100811957160026,23.0
26.461133042579792,27.1
14.765492677415594,14.0
13.909736390569725,17.1
13.909736390569725,12.1
1.376139153044759,1.5
23.940568306129897,20.4
27.95226256176793,31.8
4.974909440074356,3.3
19.100811957160026,21.3
18.805119195564558,17.7
13.909736390569725,13.7
18.805119195564558,21.6
9.91277735738539,10.0
35.14479825743949,38.9
19.100811957160026,15.4
19.100811957160026,18.0
4.974909440074356,5.5
35.14479825743949,33.7
9.059042673007092,14.9
19.100811957160026,22.3
13.909736390569725,17.6
9.059042673007092,8.0
-0.4696392327988716,5.0
22.197511185850736,24.1
17.350642321874798,19.0
9.91277735738539,9.8
4.974909440074356,8.0
9.91277735738539,7.7
9.059042673007092,14.3
30.384667503134857,26.2
9.059042673007092,9.8
35.14479825743949,35.0
30.020231814771137,31.8
30.384667503134857,29.0
1.376139153044759,4.0
9.059042673007092,6.1
35.14479825743949,35.4
-3.1543837408101134,2.9
30.384667503134857,34.9
18.805119195564558,19.6
30.384667503134857,40.3
30.384667503134857,35.9
21.74222346272518,24.1
17.350642321874798,22.5
34.14283198024077,38.0
9.059042673007092,15.4
30.384667503134857,32.0
27.441771031581034,33.0
34.14283198024077,38.7
30.020231814771137,31.2
13.909736390569725,14.0
35.14479825743949,38.0
30.384667503134857,26.0
27.441771031581034,30.0
27.441771031581034,27.2
18.805119195564558,22.5
34.14283198024077,33.0
18.805119195564558,21.0
30.020231814771137,30.6
30.020231814771137,30.2
24.15171635902741,25.4
27.441771031581034,29.2
30.020231814771137,32.4
27.441771031581034,28.6
24.15171635902741,26.6
27.441771031581034,24.8
24.15171635902741,24.2
27.441771031581034,24.0
27.441771031581034,26.6
30.020231814771137,29.2
27.441771031581034,30.3
27.441771031581034,29.0
10.117290395552486,8.2
-8.489393666678781,-6.0
10.117290395552486,9.8
23.940568306129897,25.2
24.15171635902741,23.1
30.020231814771137,28.2
30.020231814771137,32.5
18.878026101842188,20.7
1.376139153044759,1.0
24.15171635902741,27.0
19.100811957160026,19.1
17.350642321874798,20.5
24.15171635902741,22.5
27.441771031581034,28.0
14.765492677415594,18.0
10.117290395552486,9.6
27.441771031581034,24.7
24.15171635902741,26.5
24.15171635902741,27.2
18.878026101842188,19.0
24.15171635902741,24.0
24.15171635902741,22.5
27.441771031581034,27.2
27.441771031581034,26.7
18.805119195564558,19.3
-3.1543837408101134,-6.4
24.15171635902741,23.7
9.91277735738539,12.4
18.878026101842188,17.1
-3.1543837408101134,0.6
9.91277735738539,11.7
30.020231814771137,29.4
24.15171635902741,22.9
18.805119195564558,17.2
18.805119195564558,15.6
14.276170335480122,16.8
4.974909440074356,8.5
27.441771031581034,30.2
1.376139153044759,-0.1
26.461133042579792,25.1
4.974909440074356,5.6
24.15171635902741,22.8
10.117290395552486,10.7
24.15171635902741,25.4
27.441771031581034,28.6
27.441771031581034,25.0
10.117290395552486,8.6
18.805119195564558,21.0
18.805119195564558,21.7
18.805119195564558,17.8
13.909736390569725,15.2
26.461133042579792,27.0
26.461133042579792,23.0
14.765492677415594,13.2
9.91277735738539,7.2
18.805119195564558,18.5
18.805119195564558,18.8
9.91277735738539,6.9
30.020231814771137,25.6
24.15171635902741,21.3
4.974909440074356,1.3
26.461133042579792,24.1
27.441771031581034,29.1
10.117290395552486,11.8
18.805119195564558,18.4
13.909736390569725,14.6
22.197511185850736,25.6
18.805119195564558,21.3
24.15171635902741,25.7
18.805119195564558,17.3
22.197511185850736,26.0
27.441771031581034,26.5
13.909736390569725,16.0
30.020231814771137,30.0
18.878026101842188,20.0
18.878026101842188,18.0
24.15171635902741,24.5
27.441771031581034,29.0
24.15171635902741,25.0
22.197511185850736,25.5
27.441771031581034,26.0
34.14283198024077,38.7
30.020231814771137,29.6
30.020231814771137,30.5
30.020231814771137,31.5
34.14283198024077,33.6
30.020231814771137,31.2
34.14283198024077,30.4
24.15171635902741,26.5
27.441771031581034,30.2
22.197511185850736,22.8
27.441771031581034,27.6
27.441771031581034,30.2
-3.1543837408101134,-3.0
10.117290395552486,8.7
18.878026101842188,16.5
18.878026101842188,18.2
27.441771031581034,25.2
14.765492677415594,13.6
-23.062637414373484,-24.1
14.765492677415594,17.5
30.384667503134857,22.0
13.909736390569725,14.8
-0.4696392327988716,-5.5
-8.489393666678781,-6.2
14.765492677415594,15.2
27.95226256176793,21.2
